VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount,total_amount
1,2015-01-15 15:49:18 +00:00,2015-01-15 15:55:33 +00:00,1,0.9,-73.95705414,40.77751923,-73.95265198,40.76844788,5.5,1.25,7.55
1,2015-01-15 15:49:18 +00:00,2015-01-15 15:56:17 +00:00,1,0.9,-73.95635986,40.81848907,-73.94991302,40.81364059,6.5,1.5,8.8
1,2015-01-15 15:49:19 +00:00,2015-01-15 15:56:14 +00:00,1,1.6,-73.98522186,40.76363373,-73.97439575,40.78315735,7.5,0,8.3
1,2015-01-15 15:49:19 +00:00,2015-01-15 15:59:25 +00:00,1,1.6,-73.9557724,40.77968979,-73.96882629,40.79350281,8.5,1,10.3
1,2015-01-15 15:49:19 +00:00,2015-01-15 15:57:32 +00:00,1,0.6,-73.95737457,40.78350449,-73.95396423,40.77705765,6.5,0,7.3
1,2015-01-15 15:49:19 +00:00,2015-01-15 15:52:05 +00:00,1,0.5,-73.94921112,40.77666473,-73.94753265,40.77134323,4,0.95,5.75
1,2015-01-15 15:49:19 +00:00,2015-01-15 16:03:52 +00:00,1,1.4,-73.95713806,40.78030014,-73.96936035,40.7634201,10,2.35,14.15
1,2015-01-15 15:49:19 +00:00,2015-01-15 15:57:23 +00:00,1,2.3,-74.01281738,40.71628571,-74.00354767,40.74876785,9.5,0,11.3
1,2015-01-15 15:49:21 +00:00,2015-01-15 16:02:39 +00:00,2,1.5,-73.97432709,40.78834534,-73.98963928,40.77284622,10,0,10.8
1,2015-01-15 15:49:21 +00:00,2015-01-15 15:58:54 +00:00,2,2,-74.01688385,40.70927429,-74.00835419,40.73591232,9.5,1,11.3
1,2015-01-15 15:49:23 +00:00,2015-01-15 16:00:54 +00:00,1,1.4,-73.99436951,40.72275543,-74.00947571,40.72407913,9,1.95,11.75
1,2015-01-15 15:49:23 +00:00,2015-01-15 16:00:23 +00:00,1,1.2,-73.97660828,40.75504684,-73.99077606,40.75603867,8.5,0,9.3
1,2015-01-15 15:49:24 +00:00,2015-01-15 16:08:05 +00:00,1,1.5,-73.98799133,40.74380875,-73.98162079,40.75897598,12.5,0,13.3
1,2015-01-15 15:49:24 +00:00,2015-01-15 16:37:51 +00:00,1,8.8,-73.96810913,40.75108719,-73.86527252,40.7706871,36.5,11.15,48.45
1,2015-01-15 15:49:24 +00:00,2015-01-15 16:05:05 +00:00,1,2.9,-73.99782562,40.75673676,-73.97815704,40.78871918,13.5,0,14.3
1,2015-01-15 15:49:24 +00:00,2015-01-15 16:12:45 +00:00,1,2.2,-73.99066925,40.73072052,-73.98305511,40.75699234,15,2,17.8
1,2015-01-15 15:49:24 +00:00,2015-01-15 16:45:53 +00:00,1,18.3,-73.78900146,40.64214706,-73.97844696,40.7625351,52,0,58.13
1,2015-01-15 15:49:24 +00:00,2015-01-15 15:58:54 +00:00,1,1.5,-73.97768402,40.77907181,-73.96683502,40.79358673,8.5,0,9.3
1,2015-01-15 15:49:25 +00:00,2015-01-15 15:52:47 +00:00,1,0.5,-73.9617157,40.76425552,-73.96793365,40.76283264,4.5,1.05,6.35
1,2015-01-15 15:49:25 +00:00,2015-01-15 16:00:15 +00:00,1,2.6,-73.99875641,40.72309875,-73.99068451,40.70290756,11,2.35,14.15
1,2015-01-15 16:18:06 +00:00,2015-01-15 16:24:39 +00:00,1,0.6,-73.97089386,40.75865173,-73.97973633,40.7610817,6,0,7.8
1,2015-01-15 16:18:07 +00:00,2015-01-15 16:32:43 +00:00,1,1.5,-73.99907684,40.72307587,-74.00611115,40.73306274,10,2.35,14.15
1,2015-01-15 16:18:07 +00:00,2015-01-15 16:30:28 +00:00,1,2.1,-73.96099091,40.77758408,-73.9800415,40.76729202,10.5,3.05,15.35
1,2015-01-15 16:18:07 +00:00,2015-01-15 16:38:39 +00:00,1,1.7,-73.97838593,40.75280762,-73.96071625,40.76821136,13,0,14.8
1,2015-01-15 16:18:07 +00:00,2015-01-15 16:22:35 +00:00,1,1.2,-73.99520874,40.74481583,-74.00510406,40.72935486,6,1.56,9.36
1,2015-01-15 16:18:07 +00:00,2015-01-15 16:18:22 +00:00,1,0,-73.78330994,40.6485672,-73.78351593,40.64862823,2.5,0,4.3
1,2015-01-15 16:18:08 +00:00,2015-01-15 16:32:22 +00:00,2,1.7,-73.97660828,40.76411057,-73.98498535,40.74365616,10.5,0,12.3
1,2015-01-15 16:18:08 +00:00,2015-01-15 16:36:52 +00:00,1,2.7,-73.98518372,40.76859665,-73.95394897,40.77987289,14,3.15,18.95
1,2015-01-15 16:18:08 +00:00,2015-01-15 16:36:35 +00:00,1,2.9,-73.99115753,40.77028275,-73.95101166,40.76970673,14,2,17.8
1,2015-01-15 16:18:08 +00:00,2015-01-15 16:23:16 +00:00,1,0.8,-73.94016266,40.7502594,-73.92952728,40.74593735,5.5,1.46,8.76
1,2015-01-15 16:18:09 +00:00,2015-01-15 16:25:54 +00:00,1,0.9,-73.96060944,40.77833557,-73.94612885,40.77378082,6.5,0,8.3
1,2015-01-15 16:18:09 +00:00,2015-01-15 16:31:53 +00:00,1,2.3,-74.00812531,40.72264099,-73.9854126,40.74239731,11,2.55,15.35
1,2015-01-15 16:18:09 +00:00,2015-01-15 16:46:20 +00:00,2,1.6,-73.99132538,40.74963379,-73.97214508,40.75416183,16.5,3.33,21.63
1,2015-01-15 16:18:09 +00:00,2015-01-15 16:33:23 +00:00,1,1.4,-73.97478485,40.75603867,-73.96360779,40.77153015,11,1.5,14.3
1,2015-01-15 16:18:10 +00:00,2015-01-15 16:30:35 +00:00,1,1.6,-73.98580933,40.74373245,-73.98188019,40.76276016,9.5,2.25,13.55
1,2015-01-15 16:18:10 +00:00,2015-01-15 16:28:21 +00:00,3,0.8,-73.9727478,40.76480865,-73.96382141,40.75802231,7.5,1,10.3
1,2015-01-15 16:18:12 +00:00,2015-01-15 16:31:46 +00:00,1,1.4,-73.99084473,40.75086212,-73.97637939,40.75611496,9.5,0,11.3
1,2015-01-15 16:18:13 +00:00,2015-01-15 16:46:17 +00:00,3,6,-74.00686646,40.70637512,-73.98215485,40.76897049,23,0,24.8
1,2015-01-15 16:18:13 +00:00,2015-01-15 17:10:56 +00:00,1,9.6,-73.9940567,40.75118637,-73.87096405,40.77412415,36.5,10.9,54.53
1,2015-01-15 16:18:13 +00:00,2015-01-15 16:24:29 +00:00,1,0.8,-73.98324585,40.7602272,-73.99222565,40.75013351,6,0,52.03
1,2015-01-15 16:18:13 +00:00,2015-01-15 16:23:13 +00:00,1,0.8,-73.94290161,40.74335861,-73.94732666,40.74791336,5.5,0,7.3
1,2015-01-15 16:18:13 +00:00,2015-01-15 16:28:32 +00:00,4,1.6,-73.97090149,40.75823593,-73.98477936,40.7434845,8.5,0,10.3
1,2015-01-15 16:40:35 +00:00,2015-01-15 17:02:14 +00:00,1,4.5,-73.87303925,40.7740593,-73.87682343,40.73215485,18,0,19.8
1,2015-01-15 16:40:35 +00:00,2015-01-15 17:40:27 +00:00,2,19,-73.78751373,40.64143372,-73.98459625,40.75724411,52,11.6,69.73
1,2015-01-15 16:40:35 +00:00,2015-01-15 16:54:40 +00:00,2,1.9,-73.96605682,40.75839615,-73.98848724,40.74672318,10.5,0,12.3
1,2015-01-15 16:40:35 +00:00,2015-01-15 16:43:25 +00:00,1,0.6,-73.98869324,40.75873566,-73.98805237,40.76458359,4.5,1.25,7.55
1,2015-01-15 16:40:36 +00:00,2015-01-15 16:58:44 +00:00,1,1.9,-73.99129486,40.73000717,-73.97198486,40.7502327,13,2.95,17.75
1,2015-01-15 16:40:36 +00:00,2015-01-15 16:52:52 +00:00,1,1.2,-73.98960114,40.75231171,-73.9719162,40.75437164,9,2.7,13.5
1,2015-01-15 16:40:36 +00:00,2015-01-15 16:45:56 +00:00,1,0.6,-73.95549011,40.77963638,-73.95555115,40.78792191,5.5,0,7.3
1,2015-01-15 16:40:37 +00:00,2015-01-15 16:50:06 +00:00,1,1,-73.99132538,40.74504852,-73.97934723,40.75327301,7.5,1.85,11.15
1,2015-01-15 16:40:38 +00:00,2015-01-15 16:58:07 +00:00,1,1.8,-73.96095276,40.76975632,-73.95365906,40.78494644,12,0,13.8
1,2015-01-15 16:40:39 +00:00,2015-01-15 16:46:44 +00:00,1,0.6,-73.94980621,40.77709198,-73.95803833,40.77570343,5.5,1.46,8.76
1,2015-01-15 16:40:39 +00:00,2015-01-15 16:53:50 +00:00,1,2.5,-73.98194122,40.76098251,-73.9497757,40.77120972,11,0,12.8
1,2015-01-15 16:40:40 +00:00,2015-01-15 16:49:34 +00:00,1,1.3,-73.95196533,40.77774048,-73.96334839,40.76211548,8,0,9.8
1,2015-01-15 16:40:40 +00:00,2015-01-15 16:51:53 +00:00,1,1.3,-73.95867157,40.76400757,-73.95826721,40.7784729,9,0,10.8
1,2015-01-15 16:40:40 +00:00,2015-01-15 16:42:15 +00:00,1,0.3,-73.97827148,40.77820969,-73.98144531,40.77435684,3.5,0,5.3
1,2015-01-15 16:40:41 +00:00,2015-01-15 17:01:30 +00:00,1,4.7,-73.96730042,40.80115128,-73.99154663,40.7549324,19,2,22.8
1,2015-01-15 16:40:41 +00:00,2015-01-15 16:57:52 +00:00,1,1.5,-73.99091339,40.73491287,-73.99128723,40.75059891,11.5,0,13.3
1,2015-01-15 16:40:41 +00:00,2015-01-15 16:46:41 +00:00,1,1.1,-73.96633148,40.76231766,-73.96343994,40.77514648,6.5,1.66,9.96
1,2015-01-15 16:40:41 +00:00,2015-01-15 17:01:12 +00:00,1,2.6,-73.98065948,40.75679398,-73.99352264,40.73565674,14.5,4,20.3
1,2015-01-15 16:40:41 +00:00,2015-01-15 17:11:50 +00:00,1,4.5,-74.0022583,40.74537277,-73.95603943,40.7077713,21.5,4.65,27.95
1,2015-01-15 16:40:41 +00:00,2015-01-15 16:55:37 +00:00,1,2.1,-74.00098419,40.72569275,-73.98622131,40.75229645,11.5,2.65,15.95
1,2015-01-15 16:40:42 +00:00,2015-01-15 16:43:37 +00:00,1,0.4,-73.9638443,40.76516724,-73.95811462,40.76480103,4,0,5.8
1,2015-01-15 16:40:42 +00:00,2015-01-15 16:54:34 +00:00,2,2,-73.97568512,40.74494553,-73.99887085,40.76065445,10.5,0,12.3
1,2015-01-15 17:42:51 +00:00,2015-01-15 17:49:08 +00:00,1,1.1,-74.00402069,40.72555161,-73.99472809,40.73998642,6.5,0,8.3
1,2015-01-15 17:42:52 +00:00,2015-01-15 17:47:22 +00:00,1,0.6,-73.98512268,40.77368164,-73.97809601,40.77892685,5,0,6.8
1,2015-01-15 17:42:52 +00:00,2015-01-15 17:57:57 +00:00,1,2.8,-73.94547272,40.7782402,-73.97657776,40.76008224,12.5,0,14.3
1,2015-01-15 17:42:52 +00:00,2015-01-15 17:54:32 +00:00,1,1.3,-73.97398376,40.75048065,-73.97679901,40.76421738,9,2.15,12.95
1,2015-01-15 17:42:53 +00:00,2015-01-15 18:06:18 +00:00,1,4.2,-73.96062469,40.76083374,-73.93974304,40.80996704,18,0,19.8
1,2015-01-15 17:42:53 +00:00,2015-01-15 17:54:06 +00:00,1,2.6,-73.9826889,40.77327728,-73.94620514,40.77549362,10.5,2,14.3
1,2015-01-15 17:42:54 +00:00,2015-01-15 18:01:08 +00:00,1,1.8,-73.99515533,40.75460052,-73.96951294,40.75344086,12.5,4.25,18.55
1,2015-01-15 17:42:54 +00:00,2015-01-15 17:58:43 +00:00,1,2.2,-73.98880005,40.7570076,-73.97031403,40.76644897,11.5,0,13.3
1,2015-01-15 17:42:55 +00:00,2015-01-15 18:02:34 +00:00,1,3.1,-73.97067261,40.75819397,-74.00595093,40.73498917,15,2,18.8
1,2015-01-15 17:42:56 +00:00,2015-01-15 17:54:55 +00:00,3,0.9,-73.96800232,40.68406296,-73.98256683,40.68841934,8.5,1,11.3
1,2015-01-15 17:42:56 +00:00,2015-01-15 18:13:28 +00:00,2,2.9,-73.99382019,40.72481918,-73.97159576,40.75128555,19,0,20.8
1,2015-01-15 17:42:56 +00:00,2015-01-15 17:46:27 +00:00,2,0.3,-73.98853302,40.73749924,-73.9835968,40.73827744,4,0,5.8
1,2015-01-15 17:42:56 +00:00,2015-01-15 17:49:29 +00:00,1,1.1,-73.95780945,40.77661133,-73.94576263,40.78212357,6.5,2.05,10.35
1,2015-01-15 17:42:57 +00:00,2015-01-15 17:57:50 +00:00,1,2.2,-73.9822998,40.76314163,-73.95932007,40.78062057,11.5,0,13.3
1,2015-01-15 17:42:57 +00:00,2015-01-15 18:04:00 +00:00,2,2.3,-73.99193573,40.7525444,-73.98651123,40.73046875,14.5,3.25,19.55
1,2015-01-15 17:42:57 +00:00,2015-01-15 18:06:52 +00:00,1,3.6,-73.98195648,40.74910355,-73.94639587,40.79213333,17.5,3.85,23.15
1,2015-01-15 17:42:58 +00:00,2015-01-15 17:52:28 +00:00,1,0.9,-73.98877716,40.73661804,-73.98158264,40.74705124,7.5,2.32,11.62
1,2015-01-15 17:42:58 +00:00,2015-01-15 18:01:04 +00:00,1,2.2,-73.97537231,40.75159454,-73.98199463,40.77174759,13,2.96,17.76
1,2015-01-15 17:42:59 +00:00,2015-01-15 17:55:41 +00:00,1,1.5,-73.97436523,40.76306152,-73.9826889,40.74533463,10,2.36,14.16
1,2015-01-15 17:42:59 +00:00,2015-01-15 17:52:40 +00:00,2,1.2,-73.95858002,40.78120041,-73.94936371,40.79595947,8,1.95,11.75
1,2015-01-15 17:42:59 +00:00,2015-01-15 17:53:13 +00:00,1,1.3,-73.99258423,40.73757172,-73.99412537,40.72265244,8.5,0,10.3
1,2015-01-15 17:42:59 +00:00,2015-01-15 17:52:33 +00:00,1,1.3,-73.95707703,40.77439499,-73.96382141,40.7594223,8,1.95,11.75
1,2015-01-15 18:02:22 +00:00,2015-01-15 18:28:20 +00:00,1,3.5,-73.9835968,40.74907684,-73.9465332,40.77664185,18,3.96,23.76
1,2015-01-15 18:02:22 +00:00,2015-01-15 18:08:31 +00:00,1,0.6,-73.98493958,40.75993729,-73.99317932,40.75733185,5.5,0,7.3
1,2015-01-15 18:02:22 +00:00,2015-01-15 18:06:03 +00:00,1,0.5,-73.9538269,40.77512741,-73.94777679,40.77067947,4.5,0,6.3
1,2015-01-15 18:02:23 +00:00,2015-01-15 18:07:55 +00:00,1,1.4,-73.96375275,40.77389145,-73.9477005,40.78284454,6.5,0,8.3
1,2015-01-15 18:02:23 +00:00,2015-01-15 18:10:56 +00:00,1,1.8,-73.97782135,40.76434708,-73.98806,40.74363327,8,0.98,10.78
1,2015-01-15 18:02:24 +00:00,2015-01-15 18:11:58 +00:00,1,1.3,-74.00049591,40.73724747,-73.98236084,40.73998642,8.5,3.09,13.39
1,2015-01-15 18:02:24 +00:00,2015-01-15 18:13:04 +00:00,1,1.6,-73.99356842,40.7394371,-73.97486115,40.73430634,9,0,10.8
1,2015-01-15 18:02:24 +00:00,2015-01-15 18:13:06 +00:00,2,1.3,-73.96115112,40.78019714,-73.97576904,40.78048706,8.5,2.06,12.36
1,2015-01-15 18:02:25 +00:00,2015-01-15 18:22:52 +00:00,1,3.7,-73.97306061,40.76382446,-73.97827148,40.7246933,15.5,3,20.3
1,2015-01-15 18:02:25 +00:00,2015-01-15 18:14:20 +00:00,1,1.1,-73.97856903,40.74463654,-73.9671936,40.75759125,9,2.15,12.95
1,2015-01-15 18:02:25 +00:00,2015-01-15 18:27:04 +00:00,1,1.4,-73.96964264,40.75328064,-73.99101257,40.75540924,15,3.35,20.15
1,2015-01-15 18:02:25 +00:00,2015-01-15 18:40:54 +00:00,1,5.9,-74.00789642,40.71177292,-73.95891571,40.76369476,24.5,5.25,31.55
1,2015-01-15 18:02:25 +00:00,2015-01-15 18:20:26 +00:00,2,3.2,-73.97650909,40.75199127,-74.00028992,40.73400879,14,3.16,18.96
1,2015-01-15 18:02:25 +00:00,2015-01-15 18:07:42 +00:00,1,0.8,-73.98087311,40.68915558,-73.9827652,40.7010994,6,1,8.8
1,2015-01-15 18:02:26 +00:00,2015-01-15 18:19:27 +00:00,3,2.7,-73.9519043,40.78408813,-73.98003387,40.75492859,13,0,14.8
1,2015-01-15 18:02:26 +00:00,2015-01-15 18:09:31 +00:00,1,1.9,-73.971138,40.75508118,-73.9808197,40.75943756,9,0,10.8
1,2015-01-15 18:02:26 +00:00,2015-01-15 18:06:40 +00:00,1,1,-73.95324707,40.76764679,-73.95646667,40.77736664,5,0,6.8
1,2015-01-15 18:02:26 +00:00,2015-01-15 18:15:16 +00:00,1,1.7,-73.9553833,40.76436615,-73.97666931,40.77521515,9.5,1,12.3
1,2015-01-15 18:02:26 +00:00,2015-01-15 18:06:57 +00:00,2,1,-73.96427155,40.76475525,-73.95415497,40.77550125,5.5,0,7.3
1,2015-01-15 18:02:26 +00:00,2015-01-15 18:15:08 +00:00,1,1.9,-73.96585846,40.80558777,-73.98151398,40.78011322,10.5,0,12.3
1,2015-01-15 18:02:26 +00:00,2015-01-15 18:15:42 +00:00,1,1.8,-73.98646545,40.74675751,-73.99990082,40.72815704,10,3.5,15.3
1,2015-01-15 18:02:27 +00:00,2015-01-15 18:16:50 +00:00,1,1.8,-73.96995544,40.76469421,-73.99350739,40.7580986,28.5,0,29.8
2,2015-01-15 17:34:46 +00:00,2015-01-15 17:47:07 +00:00,1,1.37,-73.99478912,40.7402153,-73.99136353,40.75497055,9.5,0,11.3
2,2015-01-15 17:34:47 +00:00,2015-01-15 18:09:08 +00:00,2,4.65,-73.97467804,40.75358582,-73.94020844,40.79801178,23,2,26.8
2,2015-01-15 17:34:47 +00:00,2015-01-15 17:50:36 +00:00,6,2.52,-73.95418549,40.78453445,-73.98202515,40.77215195,12.5,0,14.3
2,2015-01-15 17:34:47 +00:00,2015-01-15 17:44:53 +00:00,1,2.4,-73.96672058,40.78918839,-73.98423767,40.76126862,10,0,11.8
2,2015-01-15 17:34:47 +00:00,2015-01-15 17:39:50 +00:00,1,1.47,-73.99312592,40.75803757,-74.00758362,40.74105072,6.5,0,8.3
2,2015-01-15 17:34:47 +00:00,2015-01-15 17:37:48 +00:00,1,0.72,-73.95027924,40.77143097,-73.94302368,40.77758408,4.5,0,6.3
2,2015-01-15 17:34:47 +00:00,2015-01-15 17:38:45 +00:00,1,0.89,-73.96877289,40.76462173,-73.96294403,40.77262878,5,1.5,8.3
2,2015-01-15 17:34:47 +00:00,2015-01-15 17:50:07 +00:00,1,2.11,-73.9622879,40.76748657,-73.99089813,40.77503204,11,0,12.8
2,2015-01-15 17:34:48 +00:00,2015-01-15 17:43:56 +00:00,5,1.4,-73.98091125,40.72729874,-73.99776459,40.7208786,8,1.2,11
2,2015-01-15 17:34:48 +00:00,2015-01-15 17:44:07 +00:00,2,1.34,-73.97171021,40.76008987,-73.98487854,40.74777985,8,2,11.8
2,2015-01-15 17:34:48 +00:00,2015-01-15 17:40:48 +00:00,2,0.83,-74.00691223,40.75143814,-73.99503326,40.75017166,6,1.4,9.2
2,2015-01-15 17:34:49 +00:00,2015-01-15 18:03:58 +00:00,6,6.55,-73.98944092,40.75767899,-73.9196167,40.80688858,23,0,24.8
2,2015-01-15 17:34:49 +00:00,2015-01-15 17:40:01 +00:00,1,0.99,-74.00392151,40.7430687,-74.00901031,40.73101044,5.5,1.3,8.6
2,2015-01-15 17:34:49 +00:00,2015-01-15 17:38:06 +00:00,1,0.49,-73.95201111,40.77768707,-73.94632721,40.77386856,4,0,5.8
2,2015-01-15 17:34:49 +00:00,2015-01-15 17:42:44 +00:00,2,0.78,-73.96440887,40.76787567,-73.95710754,40.76405334,6.5,1.88,10.18
2,2015-01-15 17:34:50 +00:00,2015-01-15 17:37:00 +00:00,1,0.65,-73.99128723,40.7273407,-73.98323059,40.73033142,4,1,6.8
2,2015-01-15 17:34:50 +00:00,2015-01-15 17:45:59 +00:00,1,2.3,-74.00287628,40.75133514,-74.00409698,40.72543335,10,2.2,14
2,2015-01-15 17:34:50 +00:00,2015-01-15 17:37:46 +00:00,2,0.43,-73.9594574,40.77996826,-73.95487976,40.78419876,4,1,6.8
2,2015-01-15 17:34:50 +00:00,2015-01-15 17:40:50 +00:00,5,1.19,-73.96657562,40.79440689,-73.955513,40.80117035,6.5,0,8.3
2,2015-01-15 17:34:50 +00:00,2015-01-15 17:59:37 +00:00,6,4.35,-74.01126862,40.72852707,-74.01085663,40.71689606,14.5,0,16.3
2,2015-01-15 17:34:50 +00:00,2015-01-15 17:50:10 +00:00,5,2.58,-73.99085999,40.76097107,-73.9758606,40.79177856,12.5,2,16.3
2,2015-01-15 13:11:12 +00:00,2015-01-15 13:15:19 +00:00,1,0.4,-73.94905853,40.77733994,-73.95526886,40.77996063,4.5,0,5.3
2,2015-01-15 13:11:12 +00:00,2015-01-15 13:30:01 +00:00,3,1.47,-73.97833252,40.74565887,-73.97271729,40.760849,12.5,2.5,15.8
2,2015-01-15 13:11:13 +00:00,2015-01-15 13:28:29 +00:00,4,2.83,-73.9675827,40.80299759,-73.95435333,40.78739929,13.5,2.7,17
2,2015-01-15 13:11:14 +00:00,2015-01-15 13:19:42 +00:00,1,0.77,-73.9812088,40.74724197,-73.98921967,40.73976898,7,1,8.8
2,2015-01-15 13:11:14 +00:00,2015-01-15 13:22:42 +00:00,5,2.07,-73.99337769,40.76207352,-73.99195862,40.74015045,10,1,11.8
2,2015-01-15 13:11:14 +00:00,2015-01-15 13:14:00 +00:00,1,0.34,-73.9533844,40.80352783,-73.95245361,40.80009842,4,0,4.8
2,2015-01-15 13:11:15 +00:00,2015-01-15 13:20:54 +00:00,1,1.56,-73.98204803,40.77249908,-73.99745178,40.76171112,8.5,1.7,11
2,2015-01-15 13:11:15 +00:00,2015-01-15 13:19:42 +00:00,5,1.18,-73.98106384,40.76499176,-73.99134827,40.75019836,7,0,7.8
2,2015-01-15 13:11:15 +00:00,2015-01-15 13:15:35 +00:00,5,0.91,-73.98194122,40.76858139,-73.99333191,40.76773071,5.5,1,7.3
2,2015-01-15 13:11:15 +00:00,2015-01-15 13:21:16 +00:00,1,1.27,-73.99423218,40.72988129,-73.97727966,40.7260704,8,0,8.8
2,2015-01-15 13:11:09 +00:00,2015-01-15 13:18:15 +00:00,3,1.03,-73.9610672,40.77775955,-73.95439148,40.76977158,6.5,0,7.3
2,2015-01-15 13:11:09 +00:00,2015-01-15 13:13:25 +00:00,1,0.53,-73.96665955,40.79391861,-73.97174072,40.78723145,4,0,4.8
2,2015-01-15 13:11:09 +00:00,2015-01-15 13:33:37 +00:00,1,6.27,-73.97574615,40.76102829,-74.01446533,40.70287323,23,0,23.8
2,2015-01-15 13:11:10 +00:00,2015-01-15 13:30:32 +00:00,6,2.67,-74.00644684,40.73952866,-73.9794693,40.7526207,14,4.2,19
2,2015-01-15 13:11:11 +00:00,2015-01-15 13:28:46 +00:00,1,7.8,-73.86336517,40.76930237,-73.94760895,40.71354675,23,4.6,28.4
2,2015-01-15 13:11:11 +00:00,2015-01-15 13:16:08 +00:00,1,1.09,-73.97088623,40.79331589,-73.97646332,40.78568268,5.5,1.1,7.4
2,2015-01-15 13:11:11 +00:00,2015-01-15 13:14:23 +00:00,1,0.68,-73.97719574,40.78741837,-73.97093201,40.7956543,4.5,0,5.3
2,2015-01-15 13:11:11 +00:00,2015-01-15 13:22:54 +00:00,1,1.63,-73.99316406,40.75367355,-73.97436523,40.76485062,9.5,1.9,12.2
2,2015-01-15 13:11:11 +00:00,2015-01-15 13:21:33 +00:00,1,1.81,-73.98597717,40.74607849,-74.00173187,40.73055649,9,1.8,11.6
2,2015-01-15 13:11:11 +00:00,2015-01-15 13:25:09 +00:00,1,2.17,-73.99010468,40.7312088,-74.0063324,40.70584106,11,2,13.8
2,2015-01-15 13:11:11 +00:00,2015-01-15 13:22:39 +00:00,1,1.92,-73.96337128,40.76890945,-73.97183228,40.78711319,10,3,13.8
2,2015-01-15 22:45:05 +00:00,2015-01-15 22:55:12 +00:00,1,1.22,-73.99137115,40.74980164,-73.97874451,40.75214767,8,2.12,11.42
2,2015-01-15 22:45:05 +00:00,2015-01-15 22:52:43 +00:00,1,1.84,-73.97515106,40.75770569,-73.95571136,40.77333069,8,2.12,11.42
2,2015-01-15 22:45:06 +00:00,2015-01-15 23:01:32 +00:00,1,7.13,-73.94922638,40.77318954,-74.00933075,40.7062645,22.5,6,29.8
2,2015-01-15 22:45:07 +00:00,2015-01-15 23:12:28 +00:00,1,7.26,-73.99237823,40.71997833,-73.9421463,40.79528046,24.5,0,25.8
2,2015-01-15 22:45:07 +00:00,2015-01-15 22:47:43 +00:00,2,0.5,-73.99027252,40.74681854,-73.99841309,40.75017166,4,0,5.3
2,2015-01-15 22:45:07 +00:00,2015-01-15 22:51:03 +00:00,2,1.48,-73.98106384,40.68927383,-73.96206665,40.69318008,7,0,8.3
2,2015-01-15 22:45:07 +00:00,2015-01-15 22:49:31 +00:00,1,1.38,-73.96260834,40.76664352,-73.9502182,40.78395844,6,1,8.3
2,2015-01-15 22:45:08 +00:00,2015-01-15 22:53:52 +00:00,2,3.08,-73.98394775,40.74626541,-73.95568085,40.78506851,10.5,2,13.8
2,2015-01-15 22:45:08 +00:00,2015-01-15 23:02:12 +00:00,1,4.28,-73.9526062,40.78089142,-73.92784882,40.76005936,16,3.3,20.6
2,2015-01-15 22:45:09 +00:00,2015-01-15 22:53:57 +00:00,6,1.19,-73.97475433,40.76113892,-73.97400665,40.74907684,7.5,1.6,10.4
2,2015-01-15 22:45:09 +00:00,2015-01-15 23:21:27 +00:00,1,6.25,-73.99519348,40.74483871,-73.97169495,40.76320267,26.5,3,30.8
2,2015-01-15 22:45:09 +00:00,2015-01-15 22:50:54 +00:00,1,1.02,-73.98853302,40.75912857,-73.97639465,40.76276398,6,1.3,8.6
2,2015-01-15 22:45:09 +00:00,2015-01-15 22:55:13 +00:00,1,2.83,-73.97524261,40.75209045,-73.95658875,40.74773026,10.5,3.27,20.4
2,2015-01-15 22:45:09 +00:00,2015-01-15 22:52:55 +00:00,1,1.36,-73.98625183,40.74343872,-74.00017548,40.7305603,7.5,2,10.8
2,2015-01-15 22:45:09 +00:00,2015-01-15 23:06:48 +00:00,1,10.01,-73.87086487,40.77374649,-73.989151,40.7292099,30,6.1,37.4
2,2015-01-15 22:45:10 +00:00,2015-01-15 23:05:05 +00:00,5,10.33,-73.98178864,40.75805664,-73.83612823,40.7196312,29.5,7.07,43.2
2,2015-01-15 22:45:10 +00:00,2015-01-15 23:02:51 +00:00,1,4.15,-74.0039978,40.72567749,-73.96185303,40.76520538,15.5,0,16.8
2,2015-01-15 22:45:11 +00:00,2015-01-15 22:56:38 +00:00,3,1.71,-73.97224426,40.75967026,-73.99147034,40.7495079,9.5,1,11.8
2,2015-01-15 22:45:11 +00:00,2015-01-15 22:51:24 +00:00,2,2.94,-73.95920563,40.7113266,-73.983284,40.69618225,10.5,2.75,14.55
2,2015-01-15 22:45:11 +00:00,2015-01-15 22:50:25 +00:00,1,1.12,-74.00199127,40.72178268,-74.00770569,40.73289108,5.5,1.5,8.3
2,2015-01-15 22:45:11 +00:00,2015-01-15 22:49:55 +00:00,1,0.83,-73.99983215,40.73880005,-73.98782349,40.73268127,5.5,1.2,8
2,2015-01-15 14:20:29 +00:00,2015-01-15 14:33:05 +00:00,2,1.44,-73.9917984,40.73799515,-73.99278259,40.75285339,9.5,1,11.3
2,2015-01-15 14:20:29 +00:00,2015-01-15 14:29:23 +00:00,5,1.07,-73.95433044,40.77442551,-73.96469116,40.76433563,7.5,1.5,9.8
2,2015-01-15 14:20:30 +00:00,2015-01-15 14:30:44 +00:00,2,0.98,-73.99130249,40.75031281,-73.97927856,40.75224304,8,0,8.8
